   12.0824051      0.739735365       23.4083004       2.12925029       33.4511032       2.79451966       6.12241812E-02   9.09613371E-02   8.35404322E-02
   12.2459984      0.763880134       23.5056114       2.13544965       33.7969589       2.81772375       6.23779371E-02   9.08485055E-02   8.33721086E-02
   12.4113131      0.788389266       23.6029186       2.14164925       34.1437149       2.84101152       6.35218248E-02   9.07366276E-02   8.32074508E-02
   12.5783606      0.813265204       23.7002277       2.14784861       34.4913712       2.86438322       6.46559000E-02   9.06256512E-02   8.30463693E-02
   12.7471504      0.838510692       23.7975388       2.15404797       34.8399353       2.88783884       6.57802448E-02   9.05155763E-02   8.28887522E-02
   12.9176903      0.864128053       23.8948460       2.16024733       35.1893959       2.91137791       6.68949336E-02   9.04064104E-02   8.27345252E-02
   13.0900011      0.890119970       23.9921551       2.16644692       35.5397606       2.93500090       6.79999888E-02   9.02981386E-02   8.25835839E-02
   13.2640772      0.916488707       24.0894642       2.17264628       35.8910294       2.95870781       6.90955520E-02   9.01907235E-02   8.24358612E-02
   13.4399405      0.943237245       24.1867733       2.17884564       36.2431984       2.98249817       7.01816529E-02   9.00841802E-02   8.22912529E-02
   13.6175909      0.970367730       24.2840824       2.18504500       36.5962677       3.00637269       7.12583959E-02   8.99784863E-02   8.21497068E-02
   13.7970428      0.997882664       24.3813896       2.19124460       36.9502449       3.03033090       7.23258331E-02   8.98736566E-02   8.20111185E-02
   13.9783087       1.02578473       24.4787006       2.19744396       37.3051186       3.05437279       7.33840391E-02   8.97696316E-02   8.18754360E-02
   14.1613894       1.05407608       24.5760098       2.20364332       37.6609001       3.07849860       7.44330958E-02   8.96664411E-02   8.17425624E-02
   14.3463049       1.08275986       24.6733189       2.20984268       38.0175781       3.10270786       7.54730850E-02   8.95640627E-02   8.16124529E-02
   14.5330582       1.11183786       24.7706261       2.21604228       38.3751564       3.12700081       7.65040517E-02   8.94625038E-02   8.14850330E-02
   14.7216644       1.14131331       24.8679352       2.22224164       38.7336464       3.15137792       7.75261074E-02   8.93617272E-02   8.13602209E-02
   14.9121256       1.17118812       24.9652462       2.22844100       39.0930328       3.17583871       7.85393119E-02   8.92617255E-02   8.12379718E-02
   15.1044617       1.20146561       25.0625553       2.23464060       39.4533272       3.20038342       7.95437545E-02   8.91625211E-02   8.11182112E-02
   15.2986708       1.23214710       25.1598625       2.24083996       39.8145180       3.22501183       8.05394873E-02   8.90640765E-02   8.10009018E-02
   15.4947681       1.26323593       25.2571735       2.24703932       40.1766090       3.24972391       8.15266073E-02   8.89663771E-02   8.08859691E-02
   15.6927662       1.29473448       25.3544807       2.25323868       40.5396004       3.27451968       8.25051814E-02   8.88694450E-02   8.07733610E-02
   15.8926678       1.32664514       25.4517899       2.25943828       40.9035034       3.29939938       8.34752917E-02   8.87732580E-02   8.06630030E-02
   16.0944920       1.35897064       25.5491009       2.26563764       41.2682991       3.32436275       8.44370052E-02   8.86777863E-02   8.05548802E-02
